name,layer,lang_a,epoch_a,lang_b,epoch_b,score
de5_fr25_take2_ckpt5_v_de25_take4_ckpt25_layer3,3,de5_fr25_take2,5,de25_take4,25,0.5931954979896545
de5_fr25_take2_ckpt5_v_fr25_take4_ckpt25_layer3,3,de5_fr25_take2,5,fr25_take4,25,0.8308762311935425
de5_fr25_take3_ckpt5_v_de25_ckpt25_layer3,3,de5_fr25_take3,5,de25,25,0.4940465986728668
de5_fr25_take3_ckpt5_v_de25_take2_ckpt25_layer3,3,de5_fr25_take3,5,de25_take2,25,0.49651050567626953
de5_fr25_take3_ckpt5_v_de25_take3_ckpt25_layer3,3,de5_fr25_take3,5,de25_take3,25,0.6285614371299744
de5_fr25_take3_ckpt5_v_fr25_ckpt25_layer3,3,de5_fr25_take3,5,fr25,25,0.8006546497344971
de5_fr25_take3_ckpt5_v_fr25_take2_ckpt25_layer3,3,de5_fr25_take3,5,fr25_take2,25,0.8039356470108032
de5_fr25_take3_ckpt5_v_fr25_take3_ckpt25_layer3,3,de5_fr25_take3,5,fr25_take3,25,0.009098277427256107
de5_fr25_take3_ckpt5_v_de25_take4_ckpt25_layer3,3,de5_fr25_take3,5,de25_take4,25,0.5802101492881775
de5_fr25_take3_ckpt5_v_fr25_take4_ckpt25_layer3,3,de5_fr25_take3,5,fr25_take4,25,0.8522736430168152
de5_fr25_take4_ckpt5_v_de25_ckpt25_layer3,3,de5_fr25_take4,5,de25,25,0.5404009819030762
de5_fr25_take4_ckpt5_v_de25_take2_ckpt25_layer3,3,de5_fr25_take4,5,de25_take2,25,0.5442033410072327
de5_fr25_take4_ckpt5_v_de25_take3_ckpt25_layer3,3,de5_fr25_take4,5,de25_take3,25,0.6495821475982666
de5_fr25_take4_ckpt5_v_fr25_ckpt25_layer3,3,de5_fr25_take4,5,fr25,25,0.7989163398742676
de5_fr25_take4_ckpt5_v_fr25_take2_ckpt25_layer3,3,de5_fr25_take4,5,fr25_take2,25,0.8041280508041382
de5_fr25_take4_ckpt5_v_fr25_take3_ckpt25_layer3,3,de5_fr25_take4,5,fr25_take3,25,0.011434618383646011
de5_fr25_take4_ckpt5_v_de25_take4_ckpt25_layer3,3,de5_fr25_take4,5,de25_take4,25,0.6012542843818665
de5_fr25_take4_ckpt5_v_fr25_take4_ckpt25_layer3,3,de5_fr25_take4,5,fr25_take4,25,0.8503794074058533
de5_fr25_ckpt6_v_de25_ckpt25_layer3,3,de5_fr25,6,de25,25,0.49932777881622314
de5_fr25_ckpt6_v_de25_take2_ckpt25_layer3,3,de5_fr25,6,de25_take2,25,0.4996177852153778
de5_fr25_ckpt6_v_de25_take3_ckpt25_layer3,3,de5_fr25,6,de25_take3,25,0.6223735809326172
de5_fr25_ckpt6_v_fr25_ckpt25_layer3,3,de5_fr25,6,fr25,25,0.773748517036438
de5_fr25_ckpt6_v_fr25_take2_ckpt25_layer3,3,de5_fr25,6,fr25_take2,25,0.8280988931655884
de5_fr25_ckpt6_v_fr25_take3_ckpt25_layer3,3,de5_fr25,6,fr25_take3,25,0.016773413866758347
de5_fr25_ckpt6_v_de25_take4_ckpt25_layer3,3,de5_fr25,6,de25_take4,25,0.555581271648407
de5_fr25_ckpt6_v_fr25_take4_ckpt25_layer3,3,de5_fr25,6,fr25_take4,25,0.8520381450653076
de5_fr25_take2_ckpt6_v_de25_ckpt25_layer3,3,de5_fr25_take2,6,de25,25,0.5190353393554688
de5_fr25_take2_ckpt6_v_de25_take2_ckpt25_layer3,3,de5_fr25_take2,6,de25_take2,25,0.527977705001831
de5_fr25_take2_ckpt6_v_de25_take3_ckpt25_layer3,3,de5_fr25_take2,6,de25_take3,25,0.6609200835227966
de5_fr25_take2_ckpt6_v_fr25_ckpt25_layer3,3,de5_fr25_take2,6,fr25,25,0.7928354144096375
de5_fr25_take2_ckpt6_v_fr25_take2_ckpt25_layer3,3,de5_fr25_take2,6,fr25_take2,25,0.843761682510376
de5_fr25_take2_ckpt6_v_fr25_take3_ckpt25_layer3,3,de5_fr25_take2,6,fr25_take3,25,0.0037725649308413267
de5_fr25_take2_ckpt6_v_de25_take4_ckpt25_layer3,3,de5_fr25_take2,6,de25_take4,25,0.5835095643997192
de5_fr25_take2_ckpt6_v_fr25_take4_ckpt25_layer3,3,de5_fr25_take2,6,fr25_take4,25,0.8410912156105042
de5_fr25_take3_ckpt6_v_de25_ckpt25_layer3,3,de5_fr25_take3,6,de25,25,0.47784727811813354
de5_fr25_take3_ckpt6_v_de25_take2_ckpt25_layer3,3,de5_fr25_take3,6,de25_take2,25,0.48000991344451904
de5_fr25_take3_ckpt6_v_de25_take3_ckpt25_layer3,3,de5_fr25_take3,6,de25_take3,25,0.6185054779052734
de5_fr25_take3_ckpt6_v_fr25_ckpt25_layer3,3,de5_fr25_take3,6,fr25,25,0.7907091975212097
de5_fr25_take3_ckpt6_v_fr25_take2_ckpt25_layer3,3,de5_fr25_take3,6,fr25_take2,25,0.8046594262123108
de5_fr25_take3_ckpt6_v_fr25_take3_ckpt25_layer3,3,de5_fr25_take3,6,fr25_take3,25,0.009257613681256771
de5_fr25_take3_ckpt6_v_de25_take4_ckpt25_layer3,3,de5_fr25_take3,6,de25_take4,25,0.5498785972595215
de5_fr25_take3_ckpt6_v_fr25_take4_ckpt25_layer3,3,de5_fr25_take3,6,fr25_take4,25,0.8586570024490356
de5_fr25_take4_ckpt6_v_de25_ckpt25_layer3,3,de5_fr25_take4,6,de25,25,0.5214253067970276
de5_fr25_take4_ckpt6_v_de25_take2_ckpt25_layer3,3,de5_fr25_take4,6,de25_take2,25,0.520713746547699
de5_fr25_take4_ckpt6_v_de25_take3_ckpt25_layer3,3,de5_fr25_take4,6,de25_take3,25,0.655141294002533
de5_fr25_take4_ckpt6_v_fr25_ckpt25_layer3,3,de5_fr25_take4,6,fr25,25,0.8225555419921875
de5_fr25_take4_ckpt6_v_fr25_take2_ckpt25_layer3,3,de5_fr25_take4,6,fr25_take2,25,0.8227734565734863
de5_fr25_take4_ckpt6_v_fr25_take3_ckpt25_layer3,3,de5_fr25_take4,6,fr25_take3,25,-0.00610670680180192
de5_fr25_take4_ckpt6_v_de25_take4_ckpt25_layer3,3,de5_fr25_take4,6,de25_take4,25,0.5978279113769531
de5_fr25_take4_ckpt6_v_fr25_take4_ckpt25_layer3,3,de5_fr25_take4,6,fr25_take4,25,0.8719789981842041
de5_fr25_ckpt7_v_de25_ckpt25_layer3,3,de5_fr25,7,de25,25,0.5409983396530151
de5_fr25_ckpt7_v_de25_take2_ckpt25_layer3,3,de5_fr25,7,de25_take2,25,0.5407386422157288
de5_fr25_ckpt7_v_de25_take3_ckpt25_layer3,3,de5_fr25,7,de25_take3,25,0.6623392105102539
de5_fr25_ckpt7_v_fr25_ckpt25_layer3,3,de5_fr25,7,fr25,25,0.7763704657554626
de5_fr25_ckpt7_v_fr25_take2_ckpt25_layer3,3,de5_fr25,7,fr25_take2,25,0.8505486249923706
de5_fr25_ckpt7_v_fr25_take3_ckpt25_layer3,3,de5_fr25,7,fr25_take3,25,-0.015725983306765556
de5_fr25_ckpt7_v_de25_take4_ckpt25_layer3,3,de5_fr25,7,de25_take4,25,0.5825849771499634
de5_fr25_ckpt7_v_fr25_take4_ckpt25_layer3,3,de5_fr25,7,fr25_take4,25,0.8429482579231262
de5_fr25_take2_ckpt7_v_de25_ckpt25_layer3,3,de5_fr25_take2,7,de25,25,0.553751528263092
de5_fr25_take2_ckpt7_v_de25_take2_ckpt25_layer3,3,de5_fr25_take2,7,de25_take2,25,0.5702279806137085
de5_fr25_take2_ckpt7_v_de25_take3_ckpt25_layer3,3,de5_fr25_take2,7,de25_take3,25,0.6993607878684998
de5_fr25_take2_ckpt7_v_fr25_ckpt25_layer3,3,de5_fr25_take2,7,fr25,25,0.807368278503418
de5_fr25_take2_ckpt7_v_fr25_take2_ckpt25_layer3,3,de5_fr25_take2,7,fr25_take2,25,0.8638540506362915
de5_fr25_take2_ckpt7_v_fr25_take3_ckpt25_layer3,3,de5_fr25_take2,7,fr25_take3,25,-0.018471037968993187
de5_fr25_take2_ckpt7_v_de25_take4_ckpt25_layer3,3,de5_fr25_take2,7,de25_take4,25,0.6110000610351562
de5_fr25_take2_ckpt7_v_fr25_take4_ckpt25_layer3,3,de5_fr25_take2,7,fr25_take4,25,0.8358469605445862
de5_fr25_take3_ckpt7_v_de25_ckpt25_layer3,3,de5_fr25_take3,7,de25,25,0.4844087064266205
de5_fr25_take3_ckpt7_v_de25_take2_ckpt25_layer3,3,de5_fr25_take3,7,de25_take2,25,0.48709556460380554
de5_fr25_take3_ckpt7_v_de25_take3_ckpt25_layer3,3,de5_fr25_take3,7,de25_take3,25,0.6268684267997742
de5_fr25_take3_ckpt7_v_fr25_ckpt25_layer3,3,de5_fr25_take3,7,fr25,25,0.786688506603241
de5_fr25_take3_ckpt7_v_fr25_take2_ckpt25_layer3,3,de5_fr25_take3,7,fr25_take2,25,0.7994318604469299
de5_fr25_take3_ckpt7_v_fr25_take3_ckpt25_layer3,3,de5_fr25_take3,7,fr25_take3,25,0.004231296479701996
de5_fr25_take3_ckpt7_v_de25_take4_ckpt25_layer3,3,de5_fr25_take3,7,de25_take4,25,0.5594418048858643
de5_fr25_take3_ckpt7_v_fr25_take4_ckpt25_layer3,3,de5_fr25_take3,7,fr25_take4,25,0.8503223657608032
de5_fr25_take4_ckpt7_v_de25_ckpt25_layer3,3,de5_fr25_take4,7,de25,25,0.518902063369751
de5_fr25_take4_ckpt7_v_de25_take2_ckpt25_layer3,3,de5_fr25_take4,7,de25_take2,25,0.5189711451530457
de5_fr25_take4_ckpt7_v_de25_take3_ckpt25_layer3,3,de5_fr25_take4,7,de25_take3,25,0.6389849185943604
de5_fr25_take4_ckpt7_v_fr25_ckpt25_layer3,3,de5_fr25_take4,7,fr25,25,0.8029664158821106
de5_fr25_take4_ckpt7_v_fr25_take2_ckpt25_layer3,3,de5_fr25_take4,7,fr25_take2,25,0.8148433566093445
de5_fr25_take4_ckpt7_v_fr25_take3_ckpt25_layer3,3,de5_fr25_take4,7,fr25_take3,25,-0.006827609147876501
de5_fr25_take4_ckpt7_v_de25_take4_ckpt25_layer3,3,de5_fr25_take4,7,de25_take4,25,0.5844334959983826
de5_fr25_take4_ckpt7_v_fr25_take4_ckpt25_layer3,3,de5_fr25_take4,7,fr25_take4,25,0.8575234413146973
de5_fr25_ckpt8_v_de25_ckpt25_layer3,3,de5_fr25,8,de25,25,0.5479485392570496
de5_fr25_ckpt8_v_de25_take2_ckpt25_layer3,3,de5_fr25,8,de25_take2,25,0.5512217283248901
de5_fr25_ckpt8_v_de25_take3_ckpt25_layer3,3,de5_fr25,8,de25_take3,25,0.649186909198761
de5_fr25_ckpt8_v_fr25_ckpt25_layer3,3,de5_fr25,8,fr25,25,0.7851794362068176
de5_fr25_ckpt8_v_fr25_take2_ckpt25_layer3,3,de5_fr25,8,fr25_take2,25,0.8493289947509766
de5_fr25_ckpt8_v_fr25_take3_ckpt25_layer3,3,de5_fr25,8,fr25_take3,25,0.00806279294192791
de5_fr25_ckpt8_v_de25_take4_ckpt25_layer3,3,de5_fr25,8,de25_take4,25,0.5872920155525208
de5_fr25_ckpt8_v_fr25_take4_ckpt25_layer3,3,de5_fr25,8,fr25_take4,25,0.8344134092330933
de5_fr25_take2_ckpt8_v_de25_ckpt25_layer3,3,de5_fr25_take2,8,de25,25,0.5081496834754944
de5_fr25_take2_ckpt8_v_de25_take2_ckpt25_layer3,3,de5_fr25_take2,8,de25_take2,25,0.5152873992919922
de5_fr25_take2_ckpt8_v_de25_take3_ckpt25_layer3,3,de5_fr25_take2,8,de25_take3,25,0.6450253129005432
de5_fr25_take2_ckpt8_v_fr25_ckpt25_layer3,3,de5_fr25_take2,8,fr25,25,0.7820143103599548
de5_fr25_take2_ckpt8_v_fr25_take2_ckpt25_layer3,3,de5_fr25_take2,8,fr25_take2,25,0.8347926735877991
de5_fr25_take2_ckpt8_v_fr25_take3_ckpt25_layer3,3,de5_fr25_take2,8,fr25_take3,25,0.0024938650894910097
de5_fr25_take2_ckpt8_v_de25_take4_ckpt25_layer3,3,de5_fr25_take2,8,de25_take4,25,0.5789422988891602
de5_fr25_take2_ckpt8_v_fr25_take4_ckpt25_layer3,3,de5_fr25_take2,8,fr25_take4,25,0.8464686274528503
de5_fr25_take3_ckpt8_v_de25_ckpt25_layer3,3,de5_fr25_take3,8,de25,25,0.5203492641448975
de5_fr25_take3_ckpt8_v_de25_take2_ckpt25_layer3,3,de5_fr25_take3,8,de25_take2,25,0.5206292271614075
de5_fr25_take3_ckpt8_v_de25_take3_ckpt25_layer3,3,de5_fr25_take3,8,de25_take3,25,0.671193540096283
de5_fr25_take3_ckpt8_v_fr25_ckpt25_layer3,3,de5_fr25_take3,8,fr25,25,0.8199397325515747
de5_fr25_take3_ckpt8_v_fr25_take2_ckpt25_layer3,3,de5_fr25_take3,8,fr25_take2,25,0.8399763107299805
de5_fr25_take3_ckpt8_v_fr25_take3_ckpt25_layer3,3,de5_fr25_take3,8,fr25_take3,25,-0.018651030957698822
de5_fr25_take3_ckpt8_v_de25_take4_ckpt25_layer3,3,de5_fr25_take3,8,de25_take4,25,0.600788950920105
de5_fr25_take3_ckpt8_v_fr25_take4_ckpt25_layer3,3,de5_fr25_take3,8,fr25_take4,25,0.8781411051750183
de5_fr25_take4_ckpt8_v_de25_ckpt25_layer3,3,de5_fr25_take4,8,de25,25,0.517467200756073
de5_fr25_take4_ckpt8_v_de25_take2_ckpt25_layer3,3,de5_fr25_take4,8,de25_take2,25,0.5201824903488159
de5_fr25_take4_ckpt8_v_de25_take3_ckpt25_layer3,3,de5_fr25_take4,8,de25_take3,25,0.6601325273513794
de5_fr25_take4_ckpt8_v_fr25_ckpt25_layer3,3,de5_fr25_take4,8,fr25,25,0.8153116106987
de5_fr25_take4_ckpt8_v_fr25_take2_ckpt25_layer3,3,de5_fr25_take4,8,fr25_take2,25,0.832342803478241
de5_fr25_take4_ckpt8_v_fr25_take3_ckpt25_layer3,3,de5_fr25_take4,8,fr25_take3,25,-0.013077091425657272
de5_fr25_take4_ckpt8_v_de25_take4_ckpt25_layer3,3,de5_fr25_take4,8,de25_take4,25,0.5893138647079468
de5_fr25_take4_ckpt8_v_fr25_take4_ckpt25_layer3,3,de5_fr25_take4,8,fr25_take4,25,0.862564742565155
de5_fr25_ckpt9_v_de25_ckpt25_layer3,3,de5_fr25,9,de25,25,0.5355948805809021
de5_fr25_ckpt9_v_de25_take2_ckpt25_layer3,3,de5_fr25,9,de25_take2,25,0.5409948825836182
de5_fr25_ckpt9_v_de25_take3_ckpt25_layer3,3,de5_fr25,9,de25_take3,25,0.6616148352622986
de5_fr25_ckpt9_v_fr25_ckpt25_layer3,3,de5_fr25,9,fr25,25,0.7975649833679199
de5_fr25_ckpt9_v_fr25_take2_ckpt25_layer3,3,de5_fr25,9,fr25_take2,25,0.8721424341201782
de5_fr25_ckpt9_v_fr25_take3_ckpt25_layer3,3,de5_fr25,9,fr25_take3,25,-0.025783512741327286
de5_fr25_ckpt9_v_de25_take4_ckpt25_layer3,3,de5_fr25,9,de25_take4,25,0.5804460048675537
de5_fr25_ckpt9_v_fr25_take4_ckpt25_layer3,3,de5_fr25,9,fr25_take4,25,0.8631746172904968
de5_fr25_take2_ckpt9_v_de25_ckpt25_layer3,3,de5_fr25_take2,9,de25,25,0.5448876023292542
de5_fr25_take2_ckpt9_v_de25_take2_ckpt25_layer3,3,de5_fr25_take2,9,de25_take2,25,0.564490020275116
de5_fr25_take2_ckpt9_v_de25_take3_ckpt25_layer3,3,de5_fr25_take2,9,de25_take3,25,0.6923893690109253
de5_fr25_take2_ckpt9_v_fr25_ckpt25_layer3,3,de5_fr25_take2,9,fr25,25,0.8034639954566956
de5_fr25_take2_ckpt9_v_fr25_take2_ckpt25_layer3,3,de5_fr25_take2,9,fr25_take2,25,0.8636971116065979
de5_fr25_take2_ckpt9_v_fr25_take3_ckpt25_layer3,3,de5_fr25_take2,9,fr25_take3,25,-0.015140840783715248
de5_fr25_take2_ckpt9_v_de25_take4_ckpt25_layer3,3,de5_fr25_take2,9,de25_take4,25,0.6114533543586731
de5_fr25_take2_ckpt9_v_fr25_take4_ckpt25_layer3,3,de5_fr25_take2,9,fr25_take4,25,0.8388133645057678
de5_fr25_take3_ckpt9_v_de25_ckpt25_layer3,3,de5_fr25_take3,9,de25,25,0.5085716843605042
de5_fr25_take3_ckpt9_v_de25_take2_ckpt25_layer3,3,de5_fr25_take3,9,de25_take2,25,0.5150600671768188
de5_fr25_take3_ckpt9_v_de25_take3_ckpt25_layer3,3,de5_fr25_take3,9,de25_take3,25,0.6483367681503296
de5_fr25_take3_ckpt9_v_fr25_ckpt25_layer3,3,de5_fr25_take3,9,fr25,25,0.8019942045211792
de5_fr25_take3_ckpt9_v_fr25_take2_ckpt25_layer3,3,de5_fr25_take3,9,fr25_take2,25,0.809019923210144
de5_fr25_take3_ckpt9_v_fr25_take3_ckpt25_layer3,3,de5_fr25_take3,9,fr25_take3,25,0.00247198436409235
de5_fr25_take3_ckpt9_v_de25_take4_ckpt25_layer3,3,de5_fr25_take3,9,de25_take4,25,0.5840292572975159
de5_fr25_take3_ckpt9_v_fr25_take4_ckpt25_layer3,3,de5_fr25_take3,9,fr25_take4,25,0.8608630895614624
de5_fr25_take4_ckpt9_v_de25_ckpt25_layer3,3,de5_fr25_take4,9,de25,25,0.5274977684020996
de5_fr25_take4_ckpt9_v_de25_take2_ckpt25_layer3,3,de5_fr25_take4,9,de25_take2,25,0.5256375074386597
de5_fr25_take4_ckpt9_v_de25_take3_ckpt25_layer3,3,de5_fr25_take4,9,de25_take3,25,0.6585756540298462
de5_fr25_take4_ckpt9_v_fr25_ckpt25_layer3,3,de5_fr25_take4,9,fr25,25,0.8138067722320557
de5_fr25_take4_ckpt9_v_fr25_take2_ckpt25_layer3,3,de5_fr25_take4,9,fr25_take2,25,0.8375767469406128
de5_fr25_take4_ckpt9_v_fr25_take3_ckpt25_layer3,3,de5_fr25_take4,9,fr25_take3,25,-0.005160472821444273
de5_fr25_take4_ckpt9_v_de25_take4_ckpt25_layer3,3,de5_fr25_take4,9,de25_take4,25,0.5972251892089844
de5_fr25_take4_ckpt9_v_fr25_take4_ckpt25_layer3,3,de5_fr25_take4,9,fr25_take4,25,0.8660858273506165
de5_fr25_ckpt10_v_de25_ckpt25_layer3,3,de5_fr25,10,de25,25,0.5641418695449829
de5_fr25_ckpt10_v_de25_take2_ckpt25_layer3,3,de5_fr25,10,de25_take2,25,0.5769860744476318
de5_fr25_ckpt10_v_de25_take3_ckpt25_layer3,3,de5_fr25,10,de25_take3,25,0.6700666546821594
de5_fr25_ckpt10_v_fr25_ckpt25_layer3,3,de5_fr25,10,fr25,25,0.7895551919937134
de5_fr25_ckpt10_v_fr25_take2_ckpt25_layer3,3,de5_fr25,10,fr25_take2,25,0.8492977023124695
de5_fr25_ckpt10_v_fr25_take3_ckpt25_layer3,3,de5_fr25,10,fr25_take3,25,-0.012067954987287521
de5_fr25_ckpt10_v_de25_take4_ckpt25_layer3,3,de5_fr25,10,de25_take4,25,0.6018797755241394
de5_fr25_ckpt10_v_fr25_take4_ckpt25_layer3,3,de5_fr25,10,fr25_take4,25,0.8531533479690552
de5_fr25_take2_ckpt10_v_de25_ckpt25_layer3,3,de5_fr25_take2,10,de25,25,0.5662689208984375
de5_fr25_take2_ckpt10_v_de25_take2_ckpt25_layer3,3,de5_fr25_take2,10,de25_take2,25,0.5895150899887085
de5_fr25_take2_ckpt10_v_de25_take3_ckpt25_layer3,3,de5_fr25_take2,10,de25_take3,25,0.7260254621505737
de5_fr25_take2_ckpt10_v_fr25_ckpt25_layer3,3,de5_fr25_take2,10,fr25,25,0.8279085755348206
de5_fr25_take2_ckpt10_v_fr25_take2_ckpt25_layer3,3,de5_fr25_take2,10,fr25_take2,25,0.8737146258354187
de5_fr25_take2_ckpt10_v_fr25_take3_ckpt25_layer3,3,de5_fr25_take2,10,fr25_take3,25,-0.02483714558184147
de5_fr25_take2_ckpt10_v_de25_take4_ckpt25_layer3,3,de5_fr25_take2,10,de25_take4,25,0.6256322860717773
de5_fr25_take2_ckpt10_v_fr25_take4_ckpt25_layer3,3,de5_fr25_take2,10,fr25_take4,25,0.8559570908546448
de5_fr25_take3_ckpt10_v_de25_ckpt25_layer3,3,de5_fr25_take3,10,de25,25,0.5015599727630615
de5_fr25_take3_ckpt10_v_de25_take2_ckpt25_layer3,3,de5_fr25_take3,10,de25_take2,25,0.5063524842262268
de5_fr25_take3_ckpt10_v_de25_take3_ckpt25_layer3,3,de5_fr25_take3,10,de25_take3,25,0.6559262871742249
de5_fr25_take3_ckpt10_v_fr25_ckpt25_layer3,3,de5_fr25_take3,10,fr25,25,0.812029242515564
de5_fr25_take3_ckpt10_v_fr25_take2_ckpt25_layer3,3,de5_fr25_take3,10,fr25_take2,25,0.8203546404838562
de5_fr25_take3_ckpt10_v_fr25_take3_ckpt25_layer3,3,de5_fr25_take3,10,fr25_take3,25,-0.019260099157691002
de5_fr25_take3_ckpt10_v_de25_take4_ckpt25_layer3,3,de5_fr25_take3,10,de25_take4,25,0.5778597593307495
de5_fr25_take3_ckpt10_v_fr25_take4_ckpt25_layer3,3,de5_fr25_take3,10,fr25_take4,25,0.8711066842079163
de5_fr25_take4_ckpt10_v_de25_ckpt25_layer3,3,de5_fr25_take4,10,de25,25,0.5210696458816528
de5_fr25_take4_ckpt10_v_de25_take2_ckpt25_layer3,3,de5_fr25_take4,10,de25_take2,25,0.5165330767631531
de5_fr25_take4_ckpt10_v_de25_take3_ckpt25_layer3,3,de5_fr25_take4,10,de25_take3,25,0.6517539024353027
de5_fr25_take4_ckpt10_v_fr25_ckpt25_layer3,3,de5_fr25_take4,10,fr25,25,0.8141865730285645
de5_fr25_take4_ckpt10_v_fr25_take2_ckpt25_layer3,3,de5_fr25_take4,10,fr25_take2,25,0.827511727809906
de5_fr25_take4_ckpt10_v_fr25_take3_ckpt25_layer3,3,de5_fr25_take4,10,fr25_take3,25,-0.019366595894098282
de5_fr25_take4_ckpt10_v_de25_take4_ckpt25_layer3,3,de5_fr25_take4,10,de25_take4,25,0.5844092965126038
de5_fr25_take4_ckpt10_v_fr25_take4_ckpt25_layer3,3,de5_fr25_take4,10,fr25_take4,25,0.8881349563598633
de5_fr25_ckpt11_v_de25_ckpt25_layer3,3,de5_fr25,11,de25,25,0.5546018481254578
de5_fr25_ckpt11_v_de25_take2_ckpt25_layer3,3,de5_fr25,11,de25_take2,25,0.5665063261985779
de5_fr25_ckpt11_v_de25_take3_ckpt25_layer3,3,de5_fr25,11,de25_take3,25,0.6758535504341125
de5_fr25_ckpt11_v_fr25_ckpt25_layer3,3,de5_fr25,11,fr25,25,0.8045740723609924
de5_fr25_ckpt11_v_fr25_take2_ckpt25_layer3,3,de5_fr25,11,fr25_take2,25,0.8704288601875305
de5_fr25_ckpt11_v_fr25_take3_ckpt25_layer3,3,de5_fr25,11,fr25_take3,25,-0.01968434266746044
de5_fr25_ckpt11_v_de25_take4_ckpt25_layer3,3,de5_fr25,11,de25_take4,25,0.594240665435791
de5_fr25_ckpt11_v_fr25_take4_ckpt25_layer3,3,de5_fr25,11,fr25_take4,25,0.8562092781066895
de5_fr25_take2_ckpt11_v_de25_ckpt25_layer3,3,de5_fr25_take2,11,de25,25,0.5680468082427979
de5_fr25_take2_ckpt11_v_de25_take2_ckpt25_layer3,3,de5_fr25_take2,11,de25_take2,25,0.5785188674926758
de5_fr25_take2_ckpt11_v_de25_take3_ckpt25_layer3,3,de5_fr25_take2,11,de25_take3,25,0.7156348824501038
de5_fr25_take2_ckpt11_v_fr25_ckpt25_layer3,3,de5_fr25_take2,11,fr25,25,0.8317259550094604
de5_fr25_take2_ckpt11_v_fr25_take2_ckpt25_layer3,3,de5_fr25_take2,11,fr25_take2,25,0.879258394241333
de5_fr25_take2_ckpt11_v_fr25_take3_ckpt25_layer3,3,de5_fr25_take2,11,fr25_take3,25,-0.03343791514635086
de5_fr25_take2_ckpt11_v_de25_take4_ckpt25_layer3,3,de5_fr25_take2,11,de25_take4,25,0.6295313239097595
de5_fr25_take2_ckpt11_v_fr25_take4_ckpt25_layer3,3,de5_fr25_take2,11,fr25_take4,25,0.8572179675102234
de5_fr25_take3_ckpt11_v_de25_ckpt25_layer3,3,de5_fr25_take3,11,de25,25,0.5180142521858215
de5_fr25_take3_ckpt11_v_de25_take2_ckpt25_layer3,3,de5_fr25_take3,11,de25_take2,25,0.5170393586158752
de5_fr25_take3_ckpt11_v_de25_take3_ckpt25_layer3,3,de5_fr25_take3,11,de25_take3,25,0.6579544544219971
de5_fr25_take3_ckpt11_v_fr25_ckpt25_layer3,3,de5_fr25_take3,11,fr25,25,0.8093279600143433
de5_fr25_take3_ckpt11_v_fr25_take2_ckpt25_layer3,3,de5_fr25_take3,11,fr25_take2,25,0.8196247220039368
de5_fr25_take3_ckpt11_v_fr25_take3_ckpt25_layer3,3,de5_fr25_take3,11,fr25_take3,25,-0.00835980474948883
de5_fr25_take3_ckpt11_v_de25_take4_ckpt25_layer3,3,de5_fr25_take3,11,de25_take4,25,0.5834108591079712
de5_fr25_take3_ckpt11_v_fr25_take4_ckpt25_layer3,3,de5_fr25_take3,11,fr25_take4,25,0.8771262168884277
de5_fr25_take4_ckpt11_v_de25_ckpt25_layer3,3,de5_fr25_take4,11,de25,25,0.5403932929039001
de5_fr25_take4_ckpt11_v_de25_take2_ckpt25_layer3,3,de5_fr25_take4,11,de25_take2,25,0.5272785425186157
de5_fr25_take4_ckpt11_v_de25_take3_ckpt25_layer3,3,de5_fr25_take4,11,de25_take3,25,0.6711631417274475
de5_fr25_take4_ckpt11_v_fr25_ckpt25_layer3,3,de5_fr25_take4,11,fr25,25,0.8267895579338074
de5_fr25_take4_ckpt11_v_fr25_take2_ckpt25_layer3,3,de5_fr25_take4,11,fr25_take2,25,0.8449602127075195
de5_fr25_take4_ckpt11_v_fr25_take3_ckpt25_layer3,3,de5_fr25_take4,11,fr25_take3,25,-0.015289795584976673
de5_fr25_take4_ckpt11_v_de25_take4_ckpt25_layer3,3,de5_fr25_take4,11,de25_take4,25,0.6024671792984009
de5_fr25_take4_ckpt11_v_fr25_take4_ckpt25_layer3,3,de5_fr25_take4,11,fr25_take4,25,0.8837079405784607
de5_fr25_ckpt12_v_de25_ckpt25_layer3,3,de5_fr25,12,de25,25,0.5522648096084595
de5_fr25_ckpt12_v_de25_take2_ckpt25_layer3,3,de5_fr25,12,de25_take2,25,0.5639879107475281
de5_fr25_ckpt12_v_de25_take3_ckpt25_layer3,3,de5_fr25,12,de25_take3,25,0.6933534741401672
de5_fr25_ckpt12_v_fr25_ckpt25_layer3,3,de5_fr25,12,fr25,25,0.8234027028083801
de5_fr25_ckpt12_v_fr25_take2_ckpt25_layer3,3,de5_fr25,12,fr25_take2,25,0.8851115107536316
de5_fr25_ckpt12_v_fr25_take3_ckpt25_layer3,3,de5_fr25,12,fr25_take3,25,-0.028673477470874786
de5_fr25_ckpt12_v_de25_take4_ckpt25_layer3,3,de5_fr25,12,de25_take4,25,0.6049808263778687
de5_fr25_ckpt12_v_fr25_take4_ckpt25_layer3,3,de5_fr25,12,fr25_take4,25,0.8731142282485962
de5_fr25_take2_ckpt12_v_de25_ckpt25_layer3,3,de5_fr25_take2,12,de25,25,0.5415602922439575
de5_fr25_take2_ckpt12_v_de25_take2_ckpt25_layer3,3,de5_fr25_take2,12,de25_take2,25,0.5526030659675598
de5_fr25_take2_ckpt12_v_de25_take3_ckpt25_layer3,3,de5_fr25_take2,12,de25_take3,25,0.6994660496711731
